ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Essentials,Balanced,Full,Notes
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover20To40WebApplications,Discovery,IIS 7 Web Application Discovery (20-40 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover20To40WebApplications,Discovery,IIS 7 Web Application Discovery (20-40 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover20To40WebApplications,Discovery,IIS 7 Web Application Discovery (20-40 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",UpperDiscoveryPercentage,int,40,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover20To40WebApplications,Discovery,IIS 7 Web Application Discovery (20-40 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",LowerDiscoveryPercentage,int,20,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover75To90AppPools,Discovery,IIS 7 Application Pool Discovery (75-90 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover75To90AppPools,Discovery,IIS 7 Application Pool Discovery (75-90 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,75,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover75To90AppPools,Discovery,IIS 7 Application Pool Discovery (75-90 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,90,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover75To90AppPools,Discovery,IIS 7 Application Pool Discovery (75-90 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover24To32WebSites,Discovery,IIS 7 Web Site Discovery (24-32 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover24To32WebSites,Discovery,IIS 7 Web Site Discovery (24-32 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover24To32WebSites,Discovery,IIS 7 Web Site Discovery (24-32 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,24,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover24To32WebSites,Discovery,IIS 7 Web Site Discovery (24-32 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,32,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.ServerRoleVersion.Discovery.Rule,Discovery,IIS 7 Server Role Version Discovery,This rule runs on every IIS 7 Web Server to detect the exact version information. It discovers the MajorVersion and MinorVersion property values.,Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.ServerRoleVersion.Discovery.Rule,Discovery,IIS 7 Server Role Version Discovery,This rule runs on every IIS 7 Web Server to detect the exact version information. It discovers the MajorVersion and MinorVersion property values.,Frequency,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover80To100WebApplications,Discovery,IIS 7 Web Application Discovery (80-100 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover80To100WebApplications,Discovery,IIS 7 Web Application Discovery (80-100 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover80To100WebApplications,Discovery,IIS 7 Web Application Discovery (80-100 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",UpperDiscoveryPercentage,int,100,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover80To100WebApplications,Discovery,IIS 7 Web Application Discovery (80-100 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",LowerDiscoveryPercentage,int,80,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover48To56WebSites,Discovery,IIS 7 Web Site Discovery (48-56 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover48To56WebSites,Discovery,IIS 7 Web Site Discovery (48-56 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover48To56WebSites,Discovery,IIS 7 Web Site Discovery (48-56 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,48,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover48To56WebSites,Discovery,IIS 7 Web Site Discovery (48-56 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,56,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.Discovery.Rule,Discovery,IIS 7 Web Server Discovery,This rule runs on every IIS 7 Web Server to detect whether the W3SVC service is installed.,Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.Discovery.Rule,Discovery,IIS 7 Web Server Discovery,This rule runs on every IIS 7 Web Server to detect whether the W3SVC service is installed.,Frequency,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover60To75AppPools,Discovery,IIS 7 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover60To75AppPools,Discovery,IIS 7 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,60,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover60To75AppPools,Discovery,IIS 7 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,75,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover60To75AppPools,Discovery,IIS 7 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover40To48WebSites,Discovery,IIS 7 Web Site Discovery (40-48 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover40To48WebSites,Discovery,IIS 7 Web Site Discovery (40-48 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover40To48WebSites,Discovery,IIS 7 Web Site Discovery (40-48 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,40,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover40To48WebSites,Discovery,IIS 7 Web Site Discovery (40-48 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,48,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover45To60AppPools,Discovery,IIS 7 Application Pool Discovery (45-60 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover45To60AppPools,Discovery,IIS 7 Application Pool Discovery (45-60 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,45,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover45To60AppPools,Discovery,IIS 7 Application Pool Discovery (45-60 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,60,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover45To60AppPools,Discovery,IIS 7 Application Pool Discovery (45-60 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover80To88WebSites,Discovery,IIS 7 Web Site Discovery (80-88 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover80To88WebSites,Discovery,IIS 7 Web Site Discovery (80-88 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover80To88WebSites,Discovery,IIS 7 Web Site Discovery (80-88 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,80,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover80To88WebSites,Discovery,IIS 7 Web Site Discovery (80-88 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,88,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover16To24WebSites,Discovery,IIS 7 Web Site Discovery (16-24 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover16To24WebSites,Discovery,IIS 7 Web Site Discovery (16-24 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover16To24WebSites,Discovery,IIS 7 Web Site Discovery (16-24 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,16,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover16To24WebSites,Discovery,IIS 7 Web Site Discovery (16-24 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,24,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover0To15AppPools,Discovery,IIS 7 Application Pool Discovery (0-15 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover0To15AppPools,Discovery,IIS 7 Application Pool Discovery (0-15 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,0,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover0To15AppPools,Discovery,IIS 7 Application Pool Discovery (0-15 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,15,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover0To15AppPools,Discovery,IIS 7 Application Pool Discovery (0-15 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover30To45AppPools,Discovery,IIS 7 Application Pool Discovery (30-45 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover30To45AppPools,Discovery,IIS 7 Application Pool Discovery (30-45 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,30,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover30To45AppPools,Discovery,IIS 7 Application Pool Discovery (30-45 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,45,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover30To45AppPools,Discovery,IIS 7 Application Pool Discovery (30-45 percent),"This rule runs against every IIS 7 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover60To80WebApplications,Discovery,IIS 7 Web Application Discovery (60-80 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover60To80WebApplications,Discovery,IIS 7 Web Application Discovery (60-80 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover60To80WebApplications,Discovery,IIS 7 Web Application Discovery (60-80 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",UpperDiscoveryPercentage,int,80,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover60To80WebApplications,Discovery,IIS 7 Web Application Discovery (60-80 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",LowerDiscoveryPercentage,int,60,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPServer.Discovery.Rule,Discovery,IIS 7.0 Built-in FTP Server Discovery,"This rule runs on every IIS 7.0 Web Server and checks for the presence of the FTP Service which ships with Windows Server 2008. By default, this rule will only return discovery data if the startup type of the FTP service is set to automatic. You can control this behavior using an override.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPServer.Discovery.Rule,Discovery,IIS 7.0 Built-in FTP Server Discovery,"This rule runs on every IIS 7.0 Web Server and checks for the presence of the FTP Service which ships with Windows Server 2008. By default, this rule will only return discovery data if the startup type of the FTP service is set to automatic. You can control this behavior using an override.",CheckStartupType,string,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPServer.Discovery.Rule,Discovery,IIS 7.0 Built-in FTP Server Discovery,"This rule runs on every IIS 7.0 Web Server and checks for the presence of the FTP Service which ships with Windows Server 2008. By default, this rule will only return discovery data if the startup type of the FTP service is set to automatic. You can control this behavior using an override.",IntervalSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.Discovery.Rule,Discovery,IIS 7 FTP Server Discovery,"This rule runs on every IIS 7 Web Server and checks for the presence of the IIS 7 FTP Service. By default, this rule will only return discovery data if the startup type of the FTP service is set to automatic. You can control this behavior by using an override.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.Discovery.Rule,Discovery,IIS 7 FTP Server Discovery,"This rule runs on every IIS 7 Web Server and checks for the presence of the IIS 7 FTP Service. By default, this rule will only return discovery data if the startup type of the FTP service is set to automatic. You can control this behavior by using an override.",IntervalSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.Discovery.Rule,Discovery,IIS 7 FTP Server Discovery,"This rule runs on every IIS 7 Web Server and checks for the presence of the IIS 7 FTP Service. By default, this rule will only return discovery data if the startup type of the FTP service is set to automatic. You can control this behavior by using an override.",CheckStartupType,string,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.DiscoverAllFTPSites,Discovery,IIS 7 FTP Site Discovery,This rule runs on every IIS 7 FTP server and discovers FTP sites.,Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.DiscoverAllFTPSites,Discovery,IIS 7 FTP Site Discovery,This rule runs on every IIS 7 FTP server and discovers FTP sites.,PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.DiscoverAllFTPSites,Discovery,IIS 7 FTP Site Discovery,This rule runs on every IIS 7 FTP server and discovers FTP sites.,LowerDiscoveryPercentage,int,0,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.DiscoverAllFTPSites,Discovery,IIS 7 FTP Site Discovery,This rule runs on every IIS 7 FTP server and discovers FTP sites.,UpperDiscoveryPercentage,int,100,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.ServerRoleGroupDiscovery.Rule,Discovery,IIS 7 Server Role Instance Group Discovery,A rule that inserts all IIS 7 Servers into the IIS 7 Server Role Group.,Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover0To20WebApplications,Discovery,IIS 7 Web Application Discovery (0-20 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover0To20WebApplications,Discovery,IIS 7 Web Application Discovery (0-20 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover0To20WebApplications,Discovery,IIS 7 Web Application Discovery (0-20 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",UpperDiscoveryPercentage,int,20,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover0To20WebApplications,Discovery,IIS 7 Web Application Discovery (0-20 percent),"This rule runs against every IIS 7 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",LowerDiscoveryPercentage,int,0,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover96To100WebSites,Discovery,IIS 7 Web Site Discovery (96-100 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,onEssentialMonitoring,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover96To100WebSites,Discovery,IIS 7 Web Site Discovery (96-100 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover96To100WebSites,Discovery,IIS 7 Web Site Discovery (96-100 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,96,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover96To100WebSites,Discovery,IIS 7 Web Site Discovery (96-100 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,100,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Discover32To40WebSites,Discovery,IIS 7 Web Site Discovery (32-40 percent),"This rule runs against every IIS 7 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,onEssentialMonitoring,,,,
