ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essentials,Full,Notes
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,Web Service\Bytes Total/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,Web Service\Bytes Total/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule,Web Service\Bytes Total/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.service.failed.to.enable.global.bandwidth.throttling,Rule,WWW service failed to enable global bandwidth throttling,WWW service failed to enable global bandwidth throttling,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.service.failed.to.enable.global.bandwidth.throttling,Rule,WWW service failed to enable global bandwidth throttling,WWW service failed to enable global bandwidth throttling,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.service.failed.to.enable.global.bandwidth.throttling,Rule,WWW service failed to enable global bandwidth throttling,WWW service failed to enable global bandwidth throttling,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.Global.Modules.list.is.empty,Rule,The Global Modules list is empty,The Global Modules list is empty,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.Global.Modules.list.is.empty,Rule,The Global Modules list is empty,The Global Modules list is empty,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.Global.Modules.list.is.empty,Rule,The Global Modules list is empty,The Global Modules list is empty,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETRequestsCurrent.Collection,Rule,ASP.NET\Requests Current Performance Rule,ASP.NET\Requests Current Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETRequestsCurrent.Collection,Rule,ASP.NET\Requests Current Performance Rule,ASP.NET\Requests Current Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETRequestsCurrent.Collection,Rule,ASP.NET\Requests Current Performance Rule,ASP.NET\Requests Current Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETRequestsCurrent.Collection,Rule,ASP.NET\Requests Current Performance Rule,ASP.NET\Requests Current Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,Web Service\Bytes Received/sec Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,Web Service\Bytes Received/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,Web Service\Bytes Received/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,Web Service\Bytes Received/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule,SMTP Server\Outbound Connections Current Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule,SMTP Server\Outbound Connections Current Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule,SMTP Server\Outbound Connections Current Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule,SMTP Server\Outbound Connections Current Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.encountered.a.failure.requesting.IIS.configuration.store.change.notifications,Rule,WAS encountered a failure requesting IIS configuration store change notifications,WAS encountered a failure requesting IIS configuration store change notifications,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.encountered.a.failure.requesting.IIS.configuration.store.change.notifications,Rule,WAS encountered a failure requesting IIS configuration store change notifications,WAS encountered a failure requesting IIS configuration store change notifications,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.encountered.a.failure.requesting.IIS.configuration.store.change.notifications,Rule,WAS encountered a failure requesting IIS configuration store change notifications,WAS encountered a failure requesting IIS configuration store change notifications,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,SMTP Server\Messages Delivered/Sec Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,SMTP Server\Messages Delivered/Sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,SMTP Server\Messages Delivered/Sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,SMTP Server\Messages Delivered/Sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.Service.failed.to.enable.end.point.sharing.for.the.HTTP.control.channel,Rule,WWW Service failed to enable end point sharing for the HTTP control channel,WWW Service failed to enable end point sharing for the HTTP control channel,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.Service.failed.to.enable.end.point.sharing.for.the.HTTP.control.channel,Rule,WWW Service failed to enable end point sharing for the HTTP control channel,WWW Service failed to enable end point sharing for the HTTP control channel,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.Service.failed.to.enable.end.point.sharing.for.the.HTTP.control.channel,Rule,WWW Service failed to enable end point sharing for the HTTP control channel,WWW Service failed to enable end point sharing for the HTTP control channel,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.server.was.unable.to.read.a.file,Rule,The server was unable to read a file,The server was unable to read a file,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.server.was.unable.to.read.a.file,Rule,The server was unable to read a file,The server was unable to read a file,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.server.was.unable.to.read.a.file,Rule,The server was unable to read a file,The server was unable to read a file,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections Performance Rule,FTP Service\Current Connections Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections Performance Rule,FTP Service\Current Connections Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections Performance Rule,FTP Service\Current Connections Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections Performance Rule,FTP Service\Current Connections Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessagesSentSec.Collection,Rule,SMTP Server\Messages Sent/Sec Performance Rule,SMTP Server\Messages Sent/Sec Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessagesSentSec.Collection,Rule,SMTP Server\Messages Sent/Sec Performance Rule,SMTP Server\Messages Sent/Sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessagesSentSec.Collection,Rule,SMTP Server\Messages Sent/Sec Performance Rule,SMTP Server\Messages Sent/Sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerMessagesSentSec.Collection,Rule,SMTP Server\Messages Sent/Sec Performance Rule,SMTP Server\Messages Sent/Sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.service.failed.to.configure.the.centralized.W3C.logging.properties,Rule,WWW service failed to configure the centralized W3C logging properties,WWW service failed to configure the centralized W3C logging properties,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.service.failed.to.configure.the.centralized.W3C.logging.properties,Rule,WWW service failed to configure the centralized W3C logging properties,WWW service failed to configure the centralized W3C logging properties,Priority,int,1,,,,
