ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,AvailabilityOnly,Summary,SummaryOpsDBOnly,DefaultOpsDBOnly,DefaultDWHFull,Notes
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.TSFreeSpaceCnt,UnitMonitor,Tablespace Free Percent (PDB),This monitor provides free space percentage for a tablespace.,CriticalThreshold,double,10,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.RAC.Group.Discovery,Discovery,Oracle RACs Discovery (UNIX/Linux),Discover the Group of Computers with Oracle RAC installed.,Enabled,bool,TRUE,,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsCursorPinSWaitonXCnt,UnitMonitor,Sessions Cursor Pin S Wait on X,This monitor counts number of sessions with high average waiting time for 'cursor: pin S wait on X' event.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsCursorPinSWaitonXCnt,UnitMonitor,Sessions Cursor Pin S Wait on X,This monitor counts number of sessions with high average waiting time for 'cursor: pin S wait on X' event.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsCursorPinSWaitonXCnt,UnitMonitor,Sessions Cursor Pin S Wait on X,This monitor counts number of sessions with high average waiting time for 'cursor: pin S wait on X' event.,WarningThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsCursorPinSWaitonXCnt,UnitMonitor,Sessions Cursor Pin S Wait on X,This monitor counts number of sessions with high average waiting time for 'cursor: pin S wait on X' event.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsCursorPinSWaitonXCnt,UnitMonitor,Sessions Cursor Pin S Wait on X,This monitor counts number of sessions with high average waiting time for 'cursor: pin S wait on X' event.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsCursorPinSWaitonXCnt,UnitMonitor,Sessions Cursor Pin S Wait on X,This monitor counts number of sessions with high average waiting time for 'cursor: pin S wait on X' event.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsCursorPinSWaitonXCnt,UnitMonitor,Sessions Cursor Pin S Wait on X,This monitor counts number of sessions with high average waiting time for 'cursor: pin S wait on X' event.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsCursorPinSWaitonXCnt,UnitMonitor,Sessions Cursor Pin S Wait on X,This monitor counts number of sessions with high average waiting time for 'cursor: pin S wait on X' event.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.RACDBService.Discovery,Discovery,Oracle RAC Database Service Discovery (UNIX/Linux),Discover the Oracle RAC DB Service.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBBackupState,UnitMonitor,Database Backup State,"This monitor provides the status of databases backup operations. The status is translated to the following values: Completed=0, Completed with Warnings=1, Completed with Errors = 2, Failed=3.",WarningThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBBackupState,UnitMonitor,Database Backup State,"This monitor provides the status of databases backup operations. The status is translated to the following values: Completed=0, Completed with Warnings=1, Completed with Errors = 2, Failed=3.",SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBBackupState,UnitMonitor,Database Backup State,"This monitor provides the status of databases backup operations. The status is translated to the following values: Completed=0, Completed with Warnings=1, Completed with Errors = 2, Failed=3.",MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBBackupState,UnitMonitor,Database Backup State,"This monitor provides the status of databases backup operations. The status is translated to the following values: Completed=0, Completed with Warnings=1, Completed with Errors = 2, Failed=3.",ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBBackupState,UnitMonitor,Database Backup State,"This monitor provides the status of databases backup operations. The status is translated to the following values: Completed=0, Completed with Warnings=1, Completed with Errors = 2, Failed=3.",Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBBackupState,UnitMonitor,Database Backup State,"This monitor provides the status of databases backup operations. The status is translated to the following values: Completed=0, Completed with Warnings=1, Completed with Errors = 2, Failed=3.",IntervalSeconds,int,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBBackupState,UnitMonitor,Database Backup State,"This monitor provides the status of databases backup operations. The status is translated to the following values: Completed=0, Completed with Warnings=1, Completed with Errors = 2, Failed=3.",CriticalThreshold,double,01. Mai,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBBackupState,UnitMonitor,Database Backup State,"This monitor provides the status of databases backup operations. The status is translated to the following values: Completed=0, Completed with Warnings=1, Completed with Errors = 2, Failed=3.",ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.RACDBServices.Node.Discovery,Discovery,Oracle RAC DB Services Node Discovery (UNIX/Linux),Discover the RAC DB Service Node for Grouping.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.OpenCursorsRate,UnitMonitor,Open Cursors Rate,This monitor provides the number of opened cursors per second.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.OpenCursorsRate,UnitMonitor,Open Cursors Rate,This monitor provides the number of opened cursors per second.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.OpenCursorsRate,UnitMonitor,Open Cursors Rate,This monitor provides the number of opened cursors per second.,WarningThreshold,double,200,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.OpenCursorsRate,UnitMonitor,Open Cursors Rate,This monitor provides the number of opened cursors per second.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.OpenCursorsRate,UnitMonitor,Open Cursors Rate,This monitor provides the number of opened cursors per second.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.OpenCursorsRate,UnitMonitor,Open Cursors Rate,This monitor provides the number of opened cursors per second.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.OpenCursorsRate,UnitMonitor,Open Cursors Rate,This monitor provides the number of opened cursors per second.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.OpenCursorsRate,UnitMonitor,Open Cursors Rate,This monitor provides the number of opened cursors per second.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Redologfile.Discovery,Discovery,Oracle Redo Log File Discovery (UNIX/Linux),Discover the Oracle Redo Log Files on a UNIX/Linux Computer.,Enabled,bool,TRUE,,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighRdsCnt,UnitMonitor,Queries With High Disk Reads,This monitor provides the number of SQL statements with high number of disk reads per execution.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighRdsCnt,UnitMonitor,Queries With High Disk Reads,This monitor provides the number of SQL statements with high number of disk reads per execution.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighRdsCnt,UnitMonitor,Queries With High Disk Reads,This monitor provides the number of SQL statements with high number of disk reads per execution.,WarningThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighRdsCnt,UnitMonitor,Queries With High Disk Reads,This monitor provides the number of SQL statements with high number of disk reads per execution.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighRdsCnt,UnitMonitor,Queries With High Disk Reads,This monitor provides the number of SQL statements with high number of disk reads per execution.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighRdsCnt,UnitMonitor,Queries With High Disk Reads,This monitor provides the number of SQL statements with high number of disk reads per execution.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighRdsCnt,UnitMonitor,Queries With High Disk Reads,This monitor provides the number of SQL statements with high number of disk reads per execution.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighRdsCnt,UnitMonitor,Queries With High Disk Reads,This monitor provides the number of SQL statements with high number of disk reads per execution.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Redologfiles.Node.Discovery,Discovery,Oracle Redo Log Files Node Discovery (UNIX/Linux),Discover the Node Redo Log Files for Grouping.,Enabled,bool,TRUE,,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ArchiveLogsCountInArchiveDest,UnitMonitor,Estimated Archive Logs Count,This monitor counts the estimated number of Oracle archive logs that can be created in archive destinations.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ArchiveLogsCountInArchiveDest,UnitMonitor,Estimated Archive Logs Count,This monitor counts the estimated number of Oracle archive logs that can be created in archive destinations.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ArchiveLogsCountInArchiveDest,UnitMonitor,Estimated Archive Logs Count,This monitor counts the estimated number of Oracle archive logs that can be created in archive destinations.,WarningThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ArchiveLogsCountInArchiveDest,UnitMonitor,Estimated Archive Logs Count,This monitor counts the estimated number of Oracle archive logs that can be created in archive destinations.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ArchiveLogsCountInArchiveDest,UnitMonitor,Estimated Archive Logs Count,This monitor counts the estimated number of Oracle archive logs that can be created in archive destinations.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ArchiveLogsCountInArchiveDest,UnitMonitor,Estimated Archive Logs Count,This monitor counts the estimated number of Oracle archive logs that can be created in archive destinations.,CriticalThreshold,double,09. Jan,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ArchiveLogsCountInArchiveDest,UnitMonitor,Estimated Archive Logs Count,This monitor counts the estimated number of Oracle archive logs that can be created in archive destinations.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ArchiveLogsCountInArchiveDest,UnitMonitor,Estimated Archive Logs Count,This monitor counts the estimated number of Oracle archive logs that can be created in archive destinations.,ThresholdType,string,MIN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsLatchFreeCnt,UnitMonitor,Sessions Latch Free,This monitor counts number of sessions with high average waiting time for 'latch free' event.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsLatchFreeCnt,UnitMonitor,Sessions Latch Free,This monitor counts number of sessions with high average waiting time for 'latch free' event.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsLatchFreeCnt,UnitMonitor,Sessions Latch Free,This monitor counts number of sessions with high average waiting time for 'latch free' event.,WarningThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsLatchFreeCnt,UnitMonitor,Sessions Latch Free,This monitor counts number of sessions with high average waiting time for 'latch free' event.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsLatchFreeCnt,UnitMonitor,Sessions Latch Free,This monitor counts number of sessions with high average waiting time for 'latch free' event.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsLatchFreeCnt,UnitMonitor,Sessions Latch Free,This monitor counts number of sessions with high average waiting time for 'latch free' event.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsLatchFreeCnt,UnitMonitor,Sessions Latch Free,This monitor counts number of sessions with high average waiting time for 'latch free' event.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsLatchFreeCnt,UnitMonitor,Sessions Latch Free,This monitor counts number of sessions with high average waiting time for 'latch free' event.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Critical,Rule,Self-Monitoring: oramp_cim.log Monitoring (Critical),Looks for critical messages in the oramp_cim.log file from the Oracle MP.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLTableScansCnt,UnitMonitor,Queries With Full Table Scans,This monitor provides the number of SQL statements with high rows processed per execution ratio.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLTableScansCnt,UnitMonitor,Queries With Full Table Scans,This monitor provides the number of SQL statements with high rows processed per execution ratio.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLTableScansCnt,UnitMonitor,Queries With Full Table Scans,This monitor provides the number of SQL statements with high rows processed per execution ratio.,WarningThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLTableScansCnt,UnitMonitor,Queries With Full Table Scans,This monitor provides the number of SQL statements with high rows processed per execution ratio.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLTableScansCnt,UnitMonitor,Queries With Full Table Scans,This monitor provides the number of SQL statements with high rows processed per execution ratio.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLTableScansCnt,UnitMonitor,Queries With Full Table Scans,This monitor provides the number of SQL statements with high rows processed per execution ratio.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLTableScansCnt,UnitMonitor,Queries With Full Table Scans,This monitor provides the number of SQL statements with high rows processed per execution ratio.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLTableScansCnt,UnitMonitor,Queries With Full Table Scans,This monitor provides the number of SQL statements with high rows processed per execution ratio.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Warning,Rule,Self-Monitoring: oramp_cim.log Monitoring (Warning),Looks for warnings in the oramp_cim.log file from the Oracle MP.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TransactionPrct,UnitMonitor,Transactions Percentage,This monitor analyses the percent of current transactions to configured.,MatchCount,int,12,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TransactionPrct,UnitMonitor,Transactions Percentage,This monitor analyses the percent of current transactions to configured.,IntervalSeconds,int,300,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TransactionPrct,UnitMonitor,Transactions Percentage,This monitor analyses the percent of current transactions to configured.,WarningThreshold,double,90,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TransactionPrct,UnitMonitor,Transactions Percentage,This monitor analyses the percent of current transactions to configured.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TransactionPrct,UnitMonitor,Transactions Percentage,This monitor analyses the percent of current transactions to configured.,ProviderName,string,ORAMP_SyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TransactionPrct,UnitMonitor,Transactions Percentage,This monitor analyses the percent of current transactions to configured.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TransactionPrct,UnitMonitor,Transactions Percentage,This monitor analyses the percent of current transactions to configured.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TransactionPrct,UnitMonitor,Transactions Percentage,This monitor analyses the percent of current transactions to configured.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Critical,Rule,Self-Monitoring: oramp_collector.log Monitoring (Critical),Looks for critical messages in the oramp_collector.log file from the Oracle MP.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DisabledConstraintsCnt,UnitMonitor,Disabled Constraints Count,This monitor counts the number of disabled constraints in the database.,WarningThreshold,double,0.9,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DisabledConstraintsCnt,UnitMonitor,Disabled Constraints Count,This monitor counts the number of disabled constraints in the database.,SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DisabledConstraintsCnt,UnitMonitor,Disabled Constraints Count,This monitor counts the number of disabled constraints in the database.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DisabledConstraintsCnt,UnitMonitor,Disabled Constraints Count,This monitor counts the number of disabled constraints in the database.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DisabledConstraintsCnt,UnitMonitor,Disabled Constraints Count,This monitor counts the number of disabled constraints in the database.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DisabledConstraintsCnt,UnitMonitor,Disabled Constraints Count,This monitor counts the number of disabled constraints in the database.,IntervalSeconds,int,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DisabledConstraintsCnt,UnitMonitor,Disabled Constraints Count,This monitor counts the number of disabled constraints in the database.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DisabledConstraintsCnt,UnitMonitor,Disabled Constraints Count,This monitor counts the number of disabled constraints in the database.,ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Warning,Rule,Self-Monitoring: oramp_collector.log Monitoring (Warning),Looks for warnings in the oramp_collector.log file from the Oracle MP.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SegmentStatusCnt,UnitMonitor,Segment Status,This monitor provides the number of segments that cannot extend for a tablespace.,ProviderName,string,ORAMP_AsyncProvider3,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SegmentStatusCnt,UnitMonitor,Segment Status,This monitor provides the number of segments that cannot extend for a tablespace.,IntervalSeconds,int,14400,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SegmentStatusCnt,UnitMonitor,Segment Status,This monitor provides the number of segments that cannot extend for a tablespace.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SegmentStatusCnt,UnitMonitor,Segment Status,This monitor provides the number of segments that cannot extend for a tablespace.,WarningThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SegmentStatusCnt,UnitMonitor,Segment Status,This monitor provides the number of segments that cannot extend for a tablespace.,SyncTime,string,00:37,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SegmentStatusCnt,UnitMonitor,Segment Status,This monitor provides the number of segments that cannot extend for a tablespace.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SegmentStatusCnt,UnitMonitor,Segment Status,This monitor provides the number of segments that cannot extend for a tablespace.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SegmentStatusCnt,UnitMonitor,Segment Status,This monitor provides the number of segments that cannot extend for a tablespace.,CriticalThreshold,double,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_spi.log.Critical,Rule,Self-Monitoring: oramp_spi.log Monitoring (Critical),Looks for critical messages in the oramp_spi.log file from the Oracle MP.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeExtentsCnt,UnitMonitor,Tablespace Free Extents,This monitor counts the number of free extents for a tablespace.,ProviderName,string,ORAMP_AsyncProvider3,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeExtentsCnt,UnitMonitor,Tablespace Free Extents,This monitor counts the number of free extents for a tablespace.,IntervalSeconds,int,14400,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeExtentsCnt,UnitMonitor,Tablespace Free Extents,This monitor counts the number of free extents for a tablespace.,ThresholdType,string,MIN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeExtentsCnt,UnitMonitor,Tablespace Free Extents,This monitor counts the number of free extents for a tablespace.,WarningThreshold,double,01. Mai,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeExtentsCnt,UnitMonitor,Tablespace Free Extents,This monitor counts the number of free extents for a tablespace.,SyncTime,string,00:37,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeExtentsCnt,UnitMonitor,Tablespace Free Extents,This monitor counts the number of free extents for a tablespace.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeExtentsCnt,UnitMonitor,Tablespace Free Extents,This monitor counts the number of free extents for a tablespace.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeExtentsCnt,UnitMonitor,Tablespace Free Extents,This monitor counts the number of free extents for a tablespace.,CriticalThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_spi.log.Warning,Rule,Self-Monitoring: oramp_spi.log Monitoring (Warning),Looks for warnings in the oramp_spi.log file from the Oracle MP.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ListenerConnectStatus,UnitMonitor,Oracle TNS Connection Status,"This monitor provides the connection status to Oracle using the TNS name. Status code: 0 = available, 1 = not available.",MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ListenerConnectStatus,UnitMonitor,Oracle TNS Connection Status,"This monitor provides the connection status to Oracle using the TNS name. Status code: 0 = available, 1 = not available.",IntervalSeconds,int,300,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ListenerConnectStatus,UnitMonitor,Oracle TNS Connection Status,"This monitor provides the connection status to Oracle using the TNS name. Status code: 0 = available, 1 = not available.",WarningThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ListenerConnectStatus,UnitMonitor,Oracle TNS Connection Status,"This monitor provides the connection status to Oracle using the TNS name. Status code: 0 = available, 1 = not available.",SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ListenerConnectStatus,UnitMonitor,Oracle TNS Connection Status,"This monitor provides the connection status to Oracle using the TNS name. Status code: 0 = available, 1 = not available.",ProviderName,string,ORAMP_SyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ListenerConnectStatus,UnitMonitor,Oracle TNS Connection Status,"This monitor provides the connection status to Oracle using the TNS name. Status code: 0 = available, 1 = not available.",CriticalThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ListenerConnectStatus,UnitMonitor,Oracle TNS Connection Status,"This monitor provides the connection status to Oracle using the TNS name. Status code: 0 = available, 1 = not available.",Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ListenerConnectStatus,UnitMonitor,Oracle TNS Connection Status,"This monitor provides the connection status to Oracle using the TNS name. Status code: 0 = available, 1 = not available.",ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Server.Discovery,Discovery,Oracle Database Server Discovery (UNIX/Linux),Discover the Oracle Server on a UNIX/Linux Computer.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DispBusyPrct,UnitMonitor,Dispatchers Busy,This monitor provides the busy percentage for all Oracle Dispatchers.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DispBusyPrct,UnitMonitor,Dispatchers Busy,This monitor provides the busy percentage for all Oracle Dispatchers.,WarningThreshold,double,50,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DispBusyPrct,UnitMonitor,Dispatchers Busy,This monitor provides the busy percentage for all Oracle Dispatchers.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DispBusyPrct,UnitMonitor,Dispatchers Busy,This monitor provides the busy percentage for all Oracle Dispatchers.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DispBusyPrct,UnitMonitor,Dispatchers Busy,This monitor provides the busy percentage for all Oracle Dispatchers.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DispBusyPrct,UnitMonitor,Dispatchers Busy,This monitor provides the busy percentage for all Oracle Dispatchers.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DispBusyPrct,UnitMonitor,Dispatchers Busy,This monitor provides the busy percentage for all Oracle Dispatchers.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DispBusyPrct,UnitMonitor,Dispatchers Busy,This monitor provides the busy percentage for all Oracle Dispatchers.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Server.Group.Discovery,Discovery,Oracle Server Group Discovery (UNIX/Linux),Discover the Group of Servers with Oracle installed.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.AdminFailedRequestCnt,UnitMonitor,Admin Failed Request,This monitor counts the number of failed admin requests (DBA_REPCATLOG).,WarningThreshold,double,01. Sep,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.AdminFailedRequestCnt,UnitMonitor,Admin Failed Request,This monitor counts the number of failed admin requests (DBA_REPCATLOG).,SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.AdminFailedRequestCnt,UnitMonitor,Admin Failed Request,This monitor counts the number of failed admin requests (DBA_REPCATLOG).,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.AdminFailedRequestCnt,UnitMonitor,Admin Failed Request,This monitor counts the number of failed admin requests (DBA_REPCATLOG).,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.AdminFailedRequestCnt,UnitMonitor,Admin Failed Request,This monitor counts the number of failed admin requests (DBA_REPCATLOG).,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.AdminFailedRequestCnt,UnitMonitor,Admin Failed Request,This monitor counts the number of failed admin requests (DBA_REPCATLOG).,IntervalSeconds,int,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.AdminFailedRequestCnt,UnitMonitor,Admin Failed Request,This monitor counts the number of failed admin requests (DBA_REPCATLOG).,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.AdminFailedRequestCnt,UnitMonitor,Admin Failed Request,This monitor counts the number of failed admin requests (DBA_REPCATLOG).,ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Servers.Node.Discovery,Discovery,Oracle Database Servers Node Discovery (UNIX/Linux),Discover the Oracle Database Servers for Grouping.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsLatchEnqueueHashChainsCnt,UnitMonitor,Sessions Latch Enqueue Hash Chains,This monitor counts number of sessions with high average waiting time for 'latch: enqueue hash chains' event.,MatchCount,int,1,,,,,,
