ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essential,Full,Notes
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ActiveServerPagesRequestsSec.Collection,Rule,Active Server Pages\Requests/Sec Performance Rule,Active Server Pages\Requests/Sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ActiveServerPagesRequestsSec.Collection,Rule,Active Server Pages\Requests/Sec Performance Rule,Active Server Pages\Requests/Sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsErrorsTotalSec.Collection,Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsErrorsTotalSec.Collection,Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsErrorsTotalSec.Collection,Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsErrorsTotalSec.Collection,Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsRequestsSec.Collection,Rule,ASP.NET Applications\Requests/Sec Performance Rule,ASP.NET Applications\Requests/Sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsRequestsSec.Collection,Rule,ASP.NET Applications\Requests/Sec Performance Rule,ASP.NET Applications\Requests/Sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsRequestsSec.Collection,Rule,ASP.NET Applications\Requests/Sec Performance Rule,ASP.NET Applications\Requests/Sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETApplicationsRequestsSec.Collection,Rule,ASP.NET Applications\Requests/Sec Performance Rule,ASP.NET Applications\Requests/Sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestsCurrent.Collection,Rule,ASP.NET\Requests Current Performance Rule,ASP.NET\Requests Current Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestsCurrent.Collection,Rule,ASP.NET\Requests Current Performance Rule,ASP.NET\Requests Current Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestsCurrent.Collection,Rule,ASP.NET\Requests Current Performance Rule,ASP.NET\Requests Current Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestsCurrent.Collection,Rule,ASP.NET\Requests Current Performance Rule,ASP.NET\Requests Current Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestsQueued.Collection,Rule,ASP.NET\Requests Queued Performance Rule,ASP.NET\Requests Queued Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestsQueued.Collection,Rule,ASP.NET\Requests Queued Performance Rule,ASP.NET\Requests Queued Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestsQueued.Collection,Rule,ASP.NET\Requests Queued Performance Rule,ASP.NET\Requests Queued Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestsQueued.Collection,Rule,ASP.NET\Requests Queued Performance Rule,ASP.NET\Requests Queued Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestWaitTime.Collection,Rule,ASP.NET\Request Wait Time Performance Rule,ASP.NET\Request Wait Time Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestWaitTime.Collection,Rule,ASP.NET\Request Wait Time Performance Rule,ASP.NET\Request Wait Time Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestWaitTime.Collection,Rule,ASP.NET\Request Wait Time Performance Rule,ASP.NET\Request Wait Time Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETRequestWaitTime.Collection,Rule,ASP.NET\Request Wait Time Performance Rule,ASP.NET\Request Wait Time Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETWorkerProcessRestarts.Collection,Rule,ASP.NET\Worker Process Restarts Performance Rule,ASP.NET\Worker Process Restarts Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETWorkerProcessRestarts.Collection,Rule,ASP.NET\Worker Process Restarts Performance Rule,ASP.NET\Worker Process Restarts Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETWorkerProcessRestarts.Collection,Rule,ASP.NET\Worker Process Restarts Performance Rule,ASP.NET\Worker Process Restarts Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.ASP.NETWorkerProcessRestarts.Collection,Rule,ASP.NET\Worker Process Restarts Performance Rule,ASP.NET\Worker Process Restarts Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.Discovery.Rule,Discovery,IIS 10 Web Server Discovery,IIS 10 Web Server Discovery,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.Discovery.Rule,Discovery,IIS 10 Web Server Discovery,IIS 10 Web Server Discovery,Frequency,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.DotNetCLRMemoryInducedGC,Rule,.NET CLR Memory\# Induced GC,This counter displays the peak number of times a garbage collection was performed because of an explicit call to GC. Collect. It is a good practice to let the GC tune the frequency of its collections. Not supported on Nano. Disabled with override for Nano.,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.DotNetCLRMemoryInducedGC,Rule,.NET CLR Memory\# Induced GC,This counter displays the peak number of times a garbage collection was performed because of an explicit call to GC. Collect. It is a good practice to let the GC tune the frequency of its collections. Not supported on Nano. Disabled with override for Nano.,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.DotNetCLRMemoryInducedGC,Rule,.NET CLR Memory\# Induced GC,This counter displays the peak number of times a garbage collection was performed because of an explicit call to GC. Collect. It is a good practice to let the GC tune the frequency of its collections. Not supported on Nano. Disabled with override for Nano.,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.DotNetCLRMemoryInducedGC,Rule,.NET CLR Memory\# Induced GC,This counter displays the peak number of times a garbage collection was performed because of an explicit call to GC. Collect. It is a good practice to let the GC tune the frequency of its collections. Not supported on Nano. Disabled with override for Nano.,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.NTService.CheckServiceState.Monitor,UnitMonitor,World Wide Web Publishing service availability,World Wide Web Publishing service availability,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.NTService.CheckServiceState.Monitor,UnitMonitor,World Wide Web Publishing service availability,World Wide Web Publishing service availability,CheckStartupType,string,,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.NumberOfDotNetExceptionsThrownPerSecond,Rule,.NET CLR Exceptions\# Exceptions Thrown/sec Performance Rule,This counter displays the number of exceptions thrown per second. These include both .NET exceptions and unmanaged exceptions that get converted into .NET exceptions e.g. null pointer reference exception in unmanaged code would get re-thrown in managed code as a .NET System.NullReferenceException; this counter includes both handled and unhandled exceptions. Exceptions should only occur in rare situations and not in the normal control flow of the program; this counter was designed as an indicator of potential performance problems due to large (>100s) rate of exceptions thrown. This counter is not an average over time; it displays the difference between the values observed in the last two samples divided by the duration of the sample interval. Not supported on Nano. Disabled with override for Nano.,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.NumberOfDotNetExceptionsThrownPerSecond,Rule,.NET CLR Exceptions\# Exceptions Thrown/sec Performance Rule,This counter displays the number of exceptions thrown per second. These include both .NET exceptions and unmanaged exceptions that get converted into .NET exceptions e.g. null pointer reference exception in unmanaged code would get re-thrown in managed code as a .NET System.NullReferenceException; this counter includes both handled and unhandled exceptions. Exceptions should only occur in rare situations and not in the normal control flow of the program; this counter was designed as an indicator of potential performance problems due to large (>100s) rate of exceptions thrown. This counter is not an average over time; it displays the difference between the values observed in the last two samples divided by the duration of the sample interval. Not supported on Nano. Disabled with override for Nano.,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.NumberOfDotNetExceptionsThrownPerSecond,Rule,.NET CLR Exceptions\# Exceptions Thrown/sec Performance Rule,This counter displays the number of exceptions thrown per second. These include both .NET exceptions and unmanaged exceptions that get converted into .NET exceptions e.g. null pointer reference exception in unmanaged code would get re-thrown in managed code as a .NET System.NullReferenceException; this counter includes both handled and unhandled exceptions. Exceptions should only occur in rare situations and not in the normal control flow of the program; this counter was designed as an indicator of potential performance problems due to large (>100s) rate of exceptions thrown. This counter is not an average over time; it displays the difference between the values observed in the last two samples divided by the duration of the sample interval. Not supported on Nano. Disabled with override for Nano.,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.NumberOfDotNetExceptionsThrownPerSecond,Rule,.NET CLR Exceptions\# Exceptions Thrown/sec Performance Rule,This counter displays the number of exceptions thrown per second. These include both .NET exceptions and unmanaged exceptions that get converted into .NET exceptions e.g. null pointer reference exception in unmanaged code would get re-thrown in managed code as a .NET System.NullReferenceException; this counter includes both handled and unhandled exceptions. Exceptions should only occur in rare situations and not in the normal control flow of the program; this counter was designed as an indicator of potential performance problems due to large (>100s) rate of exceptions thrown. This counter is not an average over time; it displays the difference between the values observed in the last two samples divided by the duration of the sample interval. Not supported on Nano. Disabled with override for Nano.,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule in Web Server,Web Service\Bytes Received/sec Performance Rule in Web Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule in Web Server,Web Service\Bytes Received/sec Performance Rule in Web Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule in Web Server,Web Service\Bytes Received/sec Performance Rule in Web Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule in Web Server,Web Service\Bytes Received/sec Performance Rule in Web Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule in Web Server,Web Service\Bytes Sent/sec Performance Rule in Web Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule in Web Server,Web Service\Bytes Sent/sec Performance Rule in Web Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule in Web Server,Web Service\Bytes Sent/sec Performance Rule in Web Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule in Web Server,Web Service\Bytes Sent/sec Performance Rule in Web Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule in Web Server,Web Service\Bytes Total/sec Performance Rule in Web Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule in Web Server,Web Service\Bytes Total/sec Performance Rule in Web Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule in Web Server,Web Service\Bytes Total/sec Performance Rule in Web Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceBytesTotalSec.Collection,Rule,Web Service\Bytes Total/sec Performance Rule in Web Server,Web Service\Bytes Total/sec Performance Rule in Web Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceConnectionAttemptsPerSecond,Rule,Web Service\Connection Attempts/sec Performance Rule in Web Server,Web Service\Connection Attempts/sec Performance Rule in Web Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceConnectionAttemptsPerSecond,Rule,Web Service\Connection Attempts/sec Performance Rule in Web Server,Web Service\Connection Attempts/sec Performance Rule in Web Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceConnectionAttemptsPerSecond,Rule,Web Service\Connection Attempts/sec Performance Rule in Web Server,Web Service\Connection Attempts/sec Performance Rule in Web Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceConnectionAttemptsPerSecond,Rule,Web Service\Connection Attempts/sec Performance Rule in Web Server,Web Service\Connection Attempts/sec Performance Rule in Web Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule in Web Server,Web Service\Current Connections Performance Rule in Web Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule in Web Server,Web Service\Current Connections Performance Rule in Web Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule in Web Server,Web Service\Current Connections Performance Rule in Web Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule in Web Server,Web Service\Current Connections Performance Rule in Web Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule in Web Server,Web Service\Current ISAPI Extension Requests/sec Performance Rule in Web Server,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule in Web Server,Web Service\Current ISAPI Extension Requests/sec Performance Rule in Web Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule in Web Server,Web Service\Current ISAPI Extension Requests/sec Performance Rule in Web Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule in Web Server,Web Service\Current ISAPI Extension Requests/sec Performance Rule in Web Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule in Web Server,Web Service\ISAPI Extension Requests/sec Performance Rule in Web Server,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule in Web Server,Web Service\ISAPI Extension Requests/sec Performance Rule in Web Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule in Web Server,Web Service\ISAPI Extension Requests/sec Performance Rule in Web Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule in Web Server,Web Service\ISAPI Extension Requests/sec Performance Rule in Web Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceTotalMethodRequestsPerSeconds,Rule,Web Service\Total Method Requests/sec Performance Rule in Web Server,Web Service\Total Method Requests/sec Performance Rule in Web Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceTotalMethodRequestsPerSeconds,Rule,Web Service\Total Method Requests/sec Performance Rule in Web Server,Web Service\Total Method Requests/sec Performance Rule in Web Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceTotalMethodRequestsPerSeconds,Rule,Web Service\Total Method Requests/sec Performance Rule in Web Server,Web Service\Total Method Requests/sec Performance Rule in Web Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServer.WebServiceTotalMethodRequestsPerSeconds,Rule,Web Service\Total Method Requests/sec Performance Rule in Web Server,Web Service\Total Method Requests/sec Performance Rule in Web Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServerNanoSeed.Discovery.Rule,Discovery,IIS 10 Web Server Nano Seed Discovery,"This rule runs against every IIS 10 Web Server and discovers a seed object, which indicates that the web server is running on Windows Nano OS edition.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebServerNanoSeed.Discovery.Rule,Discovery,IIS 10 Web Server Nano Seed Discovery,"This rule runs against every IIS 10 Web Server and discovers a seed object, which indicates that the web server is running on Windows Nano OS edition.",Frequency,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.DuplicateBinding.Monitor,UnitMonitor,Web Site binding is already in use,Web Site binding is already in use,Enabled,bool,TRUE,,TRUE,,Core IIS Component Monitoring
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.Failed.To.Initialize.Logging.For.WebSite.Monitor,UnitMonitor,Could not initialize the logging module for web site,Could not initialize the logging module for web site,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.HTTP.Listening.To.Too.Many.Ports.Monitor,UnitMonitor,HTTP.sys has been configured to listen to too many ports,HTTP.sys has been configured to listen to too many ports,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.InvalidApplicationPool.Monitor,UnitMonitor,Web Site is configured to use invalid application pool,Web Site is configured to use invalid application pool,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.InvalidBindings.Monitor,UnitMonitor,Invalid Web Site Bindings,Invalid Web Site Bindings,Enabled,bool,TRUE,,TRUE,,Core IIS Component Monitoring
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.InvalidURL.Monitor,UnitMonitor,Invalid Web Site URL,Invalid Web Site URL,Enabled,bool,TRUE,,TRUE,,Core IIS Component Monitoring
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.IP.Address.Not.In.HTTP.Sys.IP.Listen.List.Monitor,UnitMonitor,IP address for the site is not in the HTTP.sys IP listen list,IP address for the site is not in the HTTP.sys IP listen list,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.RootApplicationDefined.Monitor,UnitMonitor,Invalid application path,Invalid application path,Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WAS.Did.Not.Create.Site.Monitor,UnitMonitor,Windows Process Activation Service (WAS) did not create site,Windows Process Activation Service (WAS) did not create site,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.WebSite.WAS.did.not.process.changes.that.affect.the.web.site.Monitor,UnitMonitor,Windows Process Activation Service (WAS) did not process changes that affect the web site,Windows Process Activation Service (WAS) did not process changes that affect the web site,Enabled,bool,TRUE,,,,
